metadata_alive,metadata_alive_since,metadata_anonymity,metadata_average_timeout,metadata_first_seen,metadata_asn,metadata_asname,metadata_city,metadata_continent,metadata_continent_code,metadata_country,metadata_country_code,metadata_district,metadata_hosting,metadata_isp,metadata_latitude,metadata_longitude,metadata_mobile,metadata_org,metadata_proxy,metadata_region,metadata_status,metadata_timezone,metadata_zip,metadata_last_update,metadata_last_seen,dest_port,metadata_protocol,metadata_proxy_address,metadata_ssl,metadata_timeout,metadata_times_alive,metadata_times_dead,metadata_uptime,dest_ip
True,1766981047.369,elite,119.29707197697,1720480898.8616,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1767083484,1767602863.6678,80,http,185.238.228.217:80,False,17.781496047974,112333,5037,95.70844338417,185.238.228.217
True,1766779512.526,elite,143.97348902719,1761068586.454,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,San Francisco,North America,,United States,US,South Beach,True,"Cloudflare, Inc.",37.7803,-122.39,False,Level 3,False,California,success,America/Los_Angeles,94107,1767117843,1767602863.6536,80,http,8.35.211.109:80,False,95.449924468994,45423,99,99.782522736259,8.35.211.109
True,1767062035.0486,elite,143.00294309628,1761067094.7676,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1767116144,1767602863.6515,80,http,102.177.176.207:80,False,83.178758621216,42942,597,98.628815544684,102.177.176.207
True,1767389760.9011,elite,119.88608342313,1745124648.659,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Redwood City,North America,,United States,US,,True,"Cloudflare London, LLC",37.3767,-122.0198,False,"Box, Inc",True,California,success,America/Los_Angeles,94086,1767083564,1767602863.6004,80,http,103.116.7.150:80,False,24.194955825806,110715,2723,97.599569809059,103.116.7.150
True,1766912173.4541,elite,145.31859749839,1764741785.586,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,False,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1767161424,1767602863.537,80,http,45.67.215.245:80,False,182.79457092285,18900,4,99.978840457046,45.67.215.245
True,1766788653.2716,elite,144.57064143488,1764740526.6013,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,False,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1767160174,1767602863.1358,80,http,45.67.215.90:80,False,41.207075119019,18899,3,99.984128663633,45.67.215.90
True,1766929263.5708,elite,143.1176093824,1764740811.8736,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1767160170,1767602863.0204,80,http,108.162.193.251:80,False,107.03206062317,19322,3,99.98447606727,108.162.193.251
True,1767458876.7915,elite,123.50819766595,1753337924.8197,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,New York,North America,,United States,US,,True,"Cloudflare London, LLC",40.7191,-74.0091,False,Olo Inc,True,New York,success,America/New_York,10013,1767251042,1767602862.9519,80,http,216.205.52.113:80,False,25.558471679688,95814,197,99.794815177428,216.205.52.113
True,1766783863.2514,elite,120.22030681367,1742395291.2963,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,New York,North America,,United States,US,,True,"Cloudflare London, LLC",40.7191,-74.0091,False,Olo Inc,True,New York,success,America/New_York,10013,1767083198,1767602862.8308,80,http,216.205.52.215:80,False,128.94797325134,111535,4171,96.39517397542,216.205.52.215
True,1766981105.9838,elite,119.90774547563,1742386293.5809,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1767083595,1767602862.7534,80,http,69.84.182.156:80,False,266.0014629364,114643,1082,99.065024843379,69.84.182.156
True,1766542188.6836,elite,120.45731623949,1742547464.3736,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1767083255,1767602862.7497,80,http,69.84.182.208:80,False,76.821565628052,115173,3317,97.200607646215,69.84.182.208
True,1767062125.4909,elite,120.06969846302,1720478918.8599,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1767083502,1767602862.7057,80,http,185.238.228.205:80,False,24.064779281616,112117,2417,97.889709605881,185.238.228.205
True,1766839770.5536,elite,120.0468930577,1742421527.3134,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1767083627,1767602862.635,80,http,69.84.182.107:80,False,36.617994308472,114790,4173,96.492186646268,69.84.182.107
True,1766727799.0876,elite,120.01432219616,1742343146.0775,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,True,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1767083607,1767602862.4818,80,http,45.67.215.2:80,False,94.690084457397,112367,3489,96.988502969203,45.67.215.2
True,1767458942.9226,elite,119.90045390494,1742496905.0635,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",True,California,success,America/Los_Angeles,95113,1767083805,1767602862.3708,80,http,170.114.45.181:80,False,160.67910194397,111093,3345,97.077019871022,170.114.45.181
True,1767292518.431,elite,119.51456656735,1720480575.9224,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1767083434,1767602861.8744,80,http,185.238.228.78:80,False,50.455093383789,112095,2398,97.905548810844,185.238.228.78
True,1766433269.7549,elite,143.27030028699,1765208197.2382,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1767022960,1767602861.2237,80,http,141.101.113.160:80,False,190.90437889099,15815,6,99.962075722141,141.101.113.160
True,1766912383.7951,elite,119.94345498017,1720479917.8712,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1767083769,1767602861.1886,80,http,185.238.228.223:80,False,42.298793792725,112021,2401,97.901627309434,185.238.228.223
True,1766964059.634,elite,142.72970798064,1761067242.7662,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1767116341,1767602861.0047,80,http,102.177.176.26:80,False,79.777002334595,42935,604,98.612738005007,102.177.176.26
True,1766927024.9178,elite,120.18352556539,1742440308.3042,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",True,California,success,America/Los_Angeles,95113,1767083029,1767602860.9083,80,http,170.114.45.117:80,False,216.13669395447,110901,3438,96.993151942907,170.114.45.117
True,1766836270.9633,elite,144.58359155523,1765206462.5246,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,San Francisco,North America,,United States,US,South Beach,True,"Cloudflare, Inc.",37.7803,-122.39,False,Level 3,False,California,success,America/Los_Angeles,94107,1767021212,1767602860.8621,80,http,8.35.211.196:80,False,262.2663974762,16225,3,99.981513433572,8.35.211.196
True,1766145711.1613,elite,143.44841231331,1764741014.0298,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,San Francisco,North America,,United States,US,South Beach,True,"Cloudflare, Inc.",37.7803,-122.39,False,Level 3,False,California,success,America/Los_Angeles,94107,1767160639,1767602860.8365,80,http,8.35.211.69:80,False,68.207263946533,19290,3,99.984450318768,8.35.211.69
True,1766542413.3034,elite,119.93903479881,1742466476.8766,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1767083296,1767602860.7702,80,http,69.84.182.238:80,False,71.831226348877,114784,3950,96.673235972847,69.84.182.238
True,1767062240.6476,elite,143.59673326271,1765207741.4022,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1767022345,1767602860.6251,80,http,141.101.114.12:80,False,230.46922683716,15826,4,99.974731522426,141.101.114.12
True,1766929359.8565,elite,119.39809735528,1742538778.9024,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,True,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1767083227,1767602860.5258,80,http,45.67.215.213:80,False,172.36113548279,112380,3203,97.228831229506,45.67.215.213
True,1766162539.961,elite,146.55796197489,1765206926.7985,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1767021664,1767602860.5177,80,http,141.101.113.155:80,False,144.07658576965,15804,2,99.987346577249,141.101.113.155
True,1766156681.1954,elite,119.5607207954,1720479256.0356,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1767083003,1767602860.4973,80,http,185.238.228.246:80,False,53.948879241943,112511,6595,94.462915386295,185.238.228.246
True,1766836462.5446,elite,143.74692484546,1765209301.3033,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,San Francisco,North America,,United States,US,South Beach,True,"Cloudflare, Inc.",37.7803,-122.39,False,Level 3,False,California,success,America/Los_Angeles,94107,1767024107,1767602860.4792,80,http,8.35.211.228:80,False,57.37042427063,16230,4,99.975360354811,8.35.211.228
True,1766779482.7085,elite,144.0703850693,1764741474.5713,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,False,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1767160952,1767602860.3136,80,http,45.67.215.46:80,False,39.206027984619,18893,3,99.984123624047,45.67.215.46
True,1766230466.4102,elite,119.69653483778,1742421862.2716,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,New York,North America,,United States,US,,True,"Cloudflare London, LLC",40.7191,-74.0091,False,Olo Inc,True,New York,success,America/New_York,10013,1767083504,1767602860.2776,80,http,216.205.52.17:80,False,29.860496520996,111688,1093,99.030865127991,216.205.52.17
True,1767298900.5832,elite,144.15245227352,1765206657.3122,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,San Francisco,North America,,United States,US,South Beach,True,"Cloudflare, Inc.",37.7803,-122.39,False,Level 3,False,California,success,America/Los_Angeles,94107,1767021458,1767602860.0507,80,http,8.35.211.208:80,False,33.838987350464,16266,1,99.993852584988,8.35.211.208
True,1766869349.3692,elite,123.08217904341,1753335754.8137,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,New York,North America,,United States,US,,True,"Cloudflare London, LLC",40.7191,-74.0091,False,Olo Inc,True,New York,success,America/New_York,10013,1767248002,1767602860.0154,80,http,216.205.52.46:80,False,50.146818161011,95652,190,99.801757058492,216.205.52.46
True,1767389505.7192,elite,141.81233519093,1761067626.5874,"AS36062 DoubleVerify, Inc.",DOUBLE-VERIFY,Wilmington,North America,,United States,US,Mid-town Brandywine,False,"DoubleVerify, Inc.",39.749,-75.5461,False,"DoubleVerify, Inc.",True,Delaware,success,America/New_York,19801,1767116630,1767602860.0141,80,http,74.80.226.233:80,False,73.596477508545,45464,98,99.784908476362,74.80.226.233
True,1765584018.708,elite,146.41798321513,1764742547.9191,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",False,California,success,America/Los_Angeles,95113,1767162298,1767602859.7005,80,http,170.114.45.245:80,False,201.95627212524,18625,5,99.973161567364,170.114.45.245
True,1766564391.585,elite,144.25762278801,1765205556.5826,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1767020525,1767602859.6609,80,http,141.101.113.132:80,False,210.9169960022,15850,3,99.981076137009,141.101.113.132
True,1767458774.2009,elite,144.33194765197,1765207924.6057,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1767022575,1767602859.6449,80,http,141.101.113.223:80,False,303.51090431213,15819,5,99.968402426694,141.101.113.223
True,1767458764.4008,elite,120.41627881188,1742332705.8107,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1767084398,1767602859.4943,80,http,102.177.176.167:80,False,178.1222820282,108560,2184,98.027884129163,102.177.176.167
True,1766564425.0696,elite,144.98157992481,1764742395.3596,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",False,California,success,America/Los_Angeles,95113,1767162151,1767602859.4409,80,http,170.114.45.235:80,False,253.54933738708,18646,3,99.98391334656,170.114.45.235
True,1767458836.6259,elite,120.09753522198,1742337424.7044,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",True,California,success,America/Los_Angeles,95113,1767083162,1767602859.348,80,http,170.114.45.128:80,False,281.72492980957,110884,1092,99.024791026649,170.114.45.128
True,1766908911.8558,elite,143.04337669695,1761065495.2618,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1767114125,1767602859.3472,80,http,102.177.176.38:80,False,296.98824882507,43015,602,98.619804204783,102.177.176.38
True,1766869559.1021,elite,119.31482989271,1720481921.1773,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1767083396,1767602859.3371,80,http,185.238.228.133:80,False,199.65600967407,112103,4777,95.912902121834,185.238.228.133
True,1766156217.5518,elite,119.71935074965,1742336292.3422,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,New York,North America,,United States,US,,True,"Cloudflare London, LLC",40.7191,-74.0091,False,Olo Inc,True,New York,success,America/New_York,10013,1767083573,1767602859.2702,80,http,216.205.52.1:80,False,142.16351509094,111691,1064,99.056361136978,216.205.52.1
True,1766912403.3054,elite,119.16143018492,1742528607.6683,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",True,California,success,America/Los_Angeles,95113,1767083061,1767602859.2544,80,http,170.114.45.21:80,False,31.682252883911,110925,3222,97.177323976977,170.114.45.21
True,1767458983.308,elite,143.93297823815,1764739412.3137,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1767159252,1767602859.109,80,http,108.162.193.255:80,False,61.734676361084,19326,2,99.989652317881,108.162.193.255
True,1766433403.946,elite,120.12752497377,1742384079.7583,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",True,California,success,America/Los_Angeles,95113,1767083643,1767602859.1042,80,http,170.114.45.219:80,False,39.16072845459,110751,3418,97.006192574166,170.114.45.219
True,1766958055.1051,elite,119.23754358182,1720479475.5197,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1767083637,1767602859.041,80,http,185.238.228.233:80,False,48.681735992432,112508,6226,94.756346118214,185.238.228.233
True,1763480992.9304,elite,120.03266609785,1742362734.6872,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",True,California,success,America/Los_Angeles,95113,1767082944,1767602858.9771,80,http,170.114.45.24:80,False,248.23784828186,110707,1076,99.037420716925,170.114.45.24
