alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1759218179.0901,elite,115.99356338998,1754409428.0579,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",true,Florida,success,America/New_York,33487,1762273488,1762843313.5266,80,http,69.84.182.183:80,false,35.660743713379,58357,100,99.828934088304,69.84.182.183
true,1761070325.2782,elite,139.44580559375,1761070325.2782,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1762279954,1762843313.3945,80,http,141.101.115.210:80,false,59.747457504272,12428,0,100,141.101.115.210
true,1761064836.3165,elite,141.00335709048,1761064836.3165,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1762274718,1762843313.1054,80,http,141.101.115.155:80,false,45.936584472656,12486,0,100,141.101.115.155
true,1759208360.1945,elite,121.36427465417,1756297220.493,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0386,82.9425,false,"Zaymer PJSC",true,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1762346360,1762843312.9876,80,http,45.67.215.31:80,false,19.234418869019,43950,96,99.782046042773,45.67.215.31
true,1761555635.1159,elite,139.01687634505,1761067975.8834,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,"San Francisco","North America",NA,"United States",US,"South Beach",true,"Cloudflare, Inc.",37.7803,-122.39,false,"Level 3",false,California,success,America/Los_Angeles,94107,1762277735,1762843312.9736,80,http,8.35.211.111:80,false,32.514572143555,12808,2,99.984387197502,8.35.211.111
true,1758993495.1247,elite,135.60442882418,1758993495.1247,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762623250,1762843312.9051,80,http,108.162.193.99:80,false,78.877925872803,28895,0,100,108.162.193.99
true,1759218095.6991,elite,110.32540784966,1742479938.7999,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0386,82.9425,false,"Zaymer PJSC",true,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1762244272,1762843312.8731,80,http,45.67.215.194:80,false,22.736787796021,80074,3849,95.413652991433,45.67.215.194
true,1758176374.8605,elite,110.26126784681,1742446197.641,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",true,California,success,America/Los_Angeles,95113,1762244336,1762843312.7571,80,http,170.114.45.52:80,false,254.65273857117,79554,3360,95.947608365294,170.114.45.52
true,1761068500.7214,elite,138.96777911455,1761068500.7214,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",false,California,success,America/Los_Angeles,95113,1762278590,1762843312.5586,80,http,170.114.45.214:80,false,182.89136886597,12378,0,100,170.114.45.214
true,1761068118.5152,elite,139.75506181469,1761068118.5152,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",false,Hesse,success,Europe/Berlin,60313,1762278092,1762843312.4882,80,http,102.177.176.239:80,false,91.185092926025,12333,0,100,102.177.176.239
true,1759208333.2455,elite,122.1002732625,1756297961.6846,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762347774,1762843312.4751,80,http,185.221.160.224:80,false,85.989475250244,43856,79,99.820188915443,185.221.160.224
true,1762830425.9441,elite,139.6037442796,1761066120.8963,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1762276105,1762843312.4644,80,http,141.101.114.159:80,false,25.021553039551,12499,1,99.992,141.101.114.159
true,1761555731.8444,elite,139.23487510015,1761067152.9047,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0386,82.9425,false,"Zaymer PJSC",false,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1762276902,1762843312.4523,80,http,45.67.215.201:80,false,52.967071533203,12540,1,99.992026154214,45.67.215.201
true,1759218341.7797,elite,110.33243739449,1742715102.9027,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",true,Florida,success,America/New_York,33487,1762244113,1762843312.3298,80,http,69.84.182.195:80,false,24.398565292358,81924,3277,96.153801011725,69.84.182.195
true,1761067294.0086,elite,136.26433343546,1761067294.0086,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762277464,1762843312.3152,80,http,108.162.194.20:80,false,103.08647155762,12814,0,100,108.162.194.20
true,1761068207.3987,elite,141.05983438356,1761068207.3987,"AS36062 DoubleVerify, Inc.",DOUBLE-VERIFY,Wilmington,"North America",NA,"United States",US,"Mid-town Brandywine",false,"DoubleVerify, Inc.",39.749,-75.5461,false,"DoubleVerify, Inc.",false,Delaware,success,America/New_York,19801,1762277950,1762843312.3134,80,http,74.80.226.142:80,false,33.339023590088,12808,0,100,74.80.226.142
true,1759218192.3772,elite,115.87959665884,1754411721.251,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0386,82.9425,false,"Zaymer PJSC",true,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1762275510,1762843312.0956,80,http,45.67.215.207:80,false,151.40819549561,56964,101,99.823008849558,45.67.215.207
true,1759208337.9123,elite,110.35558564129,1742341548.1485,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0386,82.9425,false,"Zaymer PJSC",true,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1762244309,1762843312.0512,80,http,45.67.215.161:80,false,515.35248756409,80293,3363,95.9799655733,45.67.215.161
true,1760748982.2454,elite,112.87649127885,1753337949.2772,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",true,"New York",success,America/New_York,10013,1762411118,1762843311.9622,80,http,216.205.52.74:80,false,49.503803253174,63962,103,99.839225786311,216.205.52.74
true,1759218104.4518,elite,110.34368519645,1742477022.3285,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",true,"New York",success,America/New_York,10013,1762243811,1762843311.9529,80,http,216.205.52.213:80,false,156.96859359741,80116,3294,96.050833233425,216.205.52.213
true,1759218211.1728,elite,110.04097550329,1742447100.9519,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",true,California,success,America/Los_Angeles,95113,1762244198,1762843311.7346,80,http,170.114.45.146:80,false,43.482303619385,79310,990,98.767123287671,170.114.45.146
true,1759218149.8164,elite,110.84659907403,1742444706.9513,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Cloudflare London, LLC",1.35208,103.82,false,"Tang Dynastic Technology Pte. LTD",true,"North West",success,Asia/Singapore,858877,1762244373,1762843311.7233,80,http,45.8.211.0:80,false,32.529830932617,80111,978,98.793917794029,45.8.211.0
true,1759208335.1908,elite,136.09942574874,1758994726.7795,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762623996,1762843311.5085,80,http,108.162.194.102:80,false,577.77047157288,28867,1,99.996535956769,108.162.194.102
true,1758183683.5862,elite,111.02254702456,1742392417.3796,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0386,82.9425,false,"Zaymer PJSC",true,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1762243914,1762843311.4732,80,http,45.67.215.163:80,false,338.39964866638,80067,4000,95.241890396945,45.67.215.163
true,1758186434.9758,elite,121.77502664334,1756296381.4201,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",true,Hesse,success,Europe/Berlin,60313,1762345217,1762843311.2393,80,http,102.177.176.150:80,false,71.792840957642,42334,673,98.435138465831,102.177.176.150
true,1758185427.5284,elite,113.35461585234,1753338657.4674,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",true,"New York",success,America/New_York,10013,1762411901,1762843311.1374,80,http,216.205.52.207:80,false,39.900302886963,63934,87,99.864107089861,216.205.52.207
true,1758183445.4634,elite,110.70658147874,1720567839.5204,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",true,California,success,America/Los_Angeles,95113,1762244151,1762843311.0986,80,http,170.114.45.6:80,false,51.719903945923,79451,3882,95.341581366325,170.114.45.6
true,1761064827.0278,elite,141.34102336001,1761064827.0278,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1762274757,1762843311.0583,80,http,141.101.114.210:80,false,55.446863174438,12494,0,100,141.101.114.210
true,1761070194.1584,elite,138.79846925901,1761070194.1584,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762279814,1762843311.0159,80,http,108.162.192.17:80,false,136.99245452881,12821,0,100,108.162.192.17
true,1761068166.7718,elite,138.33523158907,1761068166.7718,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",false,Florida,success,America/New_York,33487,1762277927,1762843310.9739,80,http,69.84.182.112:80,false,80.966711044312,12899,0,100,69.84.182.112
true,1759218354.6054,elite,121.62569857445,1756296869.956,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762345834,1762843310.967,80,http,185.221.160.128:80,false,90.079307556152,43907,100,99.772763424001,185.221.160.128
true,1761555543.0249,elite,110.36990223893,1742533788.4871,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0386,82.9425,false,"Zaymer PJSC",true,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1762244096,1762843310.957,80,http,45.67.215.175:80,false,343.63555908203,80121,710,99.121624129356,45.67.215.175
true,1758178511.9355,elite,110.5135669409,1742567075.3471,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1762244496,1762843310.8765,80,http,141.101.115.133:80,false,39.123773574829,79997,628,99.221085271318,141.101.115.133
true,1759218209.0361,elite,121.15505199098,1756298423.0448,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762347550,1762843310.7691,80,http,185.221.160.211:80,false,243.10946464539,43882,101,99.770365823159,185.221.160.211
true,1759218163.5765,elite,110.57173544625,1742502736.8242,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762244158,1762843310.7483,80,http,185.221.160.122:80,false,104.22587394714,79932,848,98.950235206734,185.221.160.122
true,1759208334.4466,elite,110.91643450854,1750619076.8514,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",true,Florida,success,America/New_York,33487,1762244351,1762843310.7465,80,http,69.84.182.4:80,false,282.82785415649,81821,99,99.879150390625,69.84.182.4
true,1758179934.8404,elite,110.88821567396,1742333192.8173,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",true,Hesse,success,Europe/Berlin,60313,1762243832,1762843310.7411,80,http,102.177.176.249:80,false,201.6019821167,77915,1567,98.028484436728,102.177.176.249
true,1762843252.6237,elite,2098.7160471169,1710634251.4411,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Alibaba Cloud (Singapore) Private Limited",1.35208,103.82,false,"Alibaba.com Singapore E-Commerce Private Limited",true,"North West",success,Asia/Singapore,858877,1762303792,1762843310.6016,80,http,8.219.97.248:80,false,3806.1516284943,508378,189128,72.885107798356,8.219.97.248
true,1759208373.5714,elite,109.91942907868,1742807714.0434,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",true,Florida,success,America/New_York,33487,1762244330,1762843310.1125,80,http,69.84.182.181:80,false,25.063276290894,82831,4339,95.02237008145,69.84.182.181
true,1758183533.6385,elite,110.55744278725,1742384079.7583,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",true,California,success,America/Los_Angeles,95113,1762244177,1762843309.9516,80,http,170.114.45.219:80,false,37.377119064331,79207,3320,95.977074169666,170.114.45.219
true,1759218108.5281,elite,113.36661951973,1753337941.8496,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",true,"New York",success,America/New_York,10013,1762411602,1762843309.784,80,http,216.205.52.165:80,false,33.106088638306,63957,96,99.850124115966,216.205.52.165
true,1761555685.2944,elite,122.32873543629,1756297914.8412,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762346876,1762843309.7755,80,http,185.221.160.197:80,false,27.715682983398,43808,105,99.760890852367,185.221.160.197
true,1759218057.1436,elite,110.47639677521,1742446708.894,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Vilnius,Europe,EU,Lithuania,LT,,true,"Lrtc Network",54.6884,25.2152,false,"SC ""Lithuanian Radio and TV Center""",true,Vilnius,success,Europe/Vilnius,04347,1762244016,1762843309.7487,80,http,89.116.250.139:80,false,45.470237731934,81606,968,98.827718167946,89.116.250.139
true,1759218206.4074,elite,110.12369071698,1720537751.6381,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762244104,1762843309.3686,80,http,108.162.193.151:80,false,119.64082717896,82665,4958,94.341668283442,108.162.193.151
true,1761913998.885,elite,110.10649746021,1742551368.5528,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0386,82.9425,false,"Zaymer PJSC",true,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1762243937,1762843309.2641,80,http,45.67.215.108:80,false,185.14442443848,80333,3039,96.354891330423,45.67.215.108
true,1759208452.6168,elite,110.30618669032,1742476688.5374,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",true,California,success,America/Los_Angeles,95113,1762244176,1762843309.2517,80,http,170.114.45.250:80,false,89.447498321533,79402,3306,96.002805049088,170.114.45.250
true,1759218191.8822,elite,110.50953999958,1742451859.633,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762243970,1762843309.1881,80,http,185.221.160.212:80,false,171.09727859497,80168,3356,95.981993199559,185.221.160.212
true,1761066777.5081,elite,138.62193072903,1761066777.5081,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,"San Francisco","North America",NA,"United States",US,"South Beach",true,"Cloudflare, Inc.",37.7803,-122.39,false,"Level 3",false,California,success,America/Los_Angeles,94107,1762276624,1762843309.1462,80,http,8.35.211.116:80,false,52.025079727173,12836,0,100,8.35.211.116
true,1758182566.1869,elite,110.44650760709,1750621706.3323,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Cloudflare London, LLC",1.35208,103.82,false,"Tang Dynastic Technology Pte. LTD",true,"North West",success,Asia/Singapore,858877,1762243978,1762843309.107,80,http,45.8.211.120:80,false,104.33292388916,80043,95,99.881454491003,45.8.211.120
